path	classification	delivery_boundary	proposed_template_id	evidence_reason
src/Parrot.Core/Store/AgentHistoryEntry.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/AgentHistoryFile.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/AgentHistoryFiles.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/AgentHistoryJsonContext.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/AgentHistoryMessageEntry.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/AgentHistoryPart.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/AgentHistoryToolCall.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/AgentScratchDirectory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ClaimDisposition.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ClaimResult.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/CompactionContext.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/CompactionSnapshot.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ConversationGroup.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ConversationItem.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ConversationOrigin.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ConversationPart.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ConversationPartKind.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/EffectiveConversationHistory.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/EventRepository.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/HistoryCheckpoint.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/HistoryForkKind.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/HistoryForkSelection.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ImageArtifactLimits.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ImageArtifactMetadata.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ImageArtifactRepository.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ImageArtifactStore.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/InputConflictException.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/OpenIntent.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/OpenOperation.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/OpenedSession.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/OwnerRecord.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/PendingStatus.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ProcessIdentity.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ProcessIdentityStatus.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/ProjectWorkspace.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Store/Promotion.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
